std_dev_out_c,std_dev_in_c,avg_out_c,avg_in_c,in_pack_num_c,out_pack_num_c,in_pack_ratio_c,out_pack_ratio_c,total_pack_num_c,total_pack_sum_c,in_pack_sum_c,out_pack_sum_c,sum_med_c,std_dev_med_c,avg_med_c,sum_burst_med_c,avg_burst_med_c,std_burst_med_c,in_num_30_c,out_num_30_c,in_sum_30_c,out_sum_30_c,total_sum_pack_per_sec_c,total_num_pack_per_sec_c
9049.534,649.907,-11968.0,766.66,286,4488,0.06,0.94,4774,-2151424,146432,-2297856,3226.345,1.864,8.424,683209.375,1783.836,1211.617,0.367,0.667,-1.222,2.222,-52.766,0.117
10181.525,594.91,-11683.377,752.485,291,4541,0.06,0.94,4832,-2176000,148992,-2324992,3306.535,1.926,8.329,731309.695,1842.09,1278.282,0.4,0.633,-1.714,2.714,-53.455,0.119
9995.778,807.415,-11841.641,775.918,294,4510,0.061,0.939,4804,-2158592,150528,-2309120,2850.3,1.813,7.327,622924.72,1601.349,1121.412,0.367,0.667,-1.222,2.222,-60.704,0.135
10098.744,564.636,-12143.246,743.747,276,4530,0.057,0.943,4806,-2178048,141312,-2319360,7539.915,4.325,19.79,1575450.845,4135.042,2696.754,0.367,0.667,-1.222,2.222,-22.169,0.049
9611.415,629.026,-11447.403,780.8,305,4494,0.064,0.936,4799,-2144768,156160,-2300928,3167.795,1.836,7.9,707140.965,1763.444,1207.379,0.4,0.633,-1.714,2.714,-55.574,0.124
8929.412,686.894,-10399.584,741.053,110,1564,0.066,0.934,1674,-744448,56320,-800768,1115.155,11.496,7.289,119014.965,777.876,1789.558,0.4,0.633,-1.714,2.714,-76.675,0.172
9019.108,534.392,-14711.159,632.289,410,9568,0.041,0.959,9978,-4688896,209920,-4898816,3567.655,1.788,5.365,1406707.18,2115.349,1600.19,0.333,0.7,-0.909,1.909,-84.059,0.179
9687.758,561.503,-14770.659,664.048,428,9549,0.043,0.957,9977,-4669952,219136,-4889088,11893.795,7.643,17.994,4849241.485,7336.22,6399.71,0.3,0.733,-0.692,1.692,-24.947,0.053
10094.065,466.399,-14753.928,635.746,411,9567,0.041,0.959,9978,-4687872,210432,-4898304,4249.545,1.791,6.41,1627780.66,2455.174,1784.208,0.3,0.733,-0.692,1.692,-71.045,0.151
9448.268,478.66,-14470.817,644.178,424,9553,0.042,0.958,9977,-4674048,217088,-4891136,4811.505,2.168,7.128,1899693.675,2814.361,2160.224,0.333,0.7,-0.909,1.909,-63.194,0.135
9762.315,473.436,-14567.619,638.854,418,9560,0.042,0.958,9978,-4680704,214016,-4894720,4529.245,1.817,6.75,1745290.45,2601.029,1902.905,0.3,0.733,-0.692,1.692,-67.034,0.143
9561.2,393.318,-14351.015,630.965,419,9558,0.042,0.958,9977,-4679168,214528,-4893696,4699.675,2.215,6.901,1888068.045,2772.493,2073.303,0.3,0.733,-0.692,1.692,-64.817,0.138
9826.265,618.789,-15094.519,673.684,425,9552,0.043,0.957,9977,-4673024,217600,-4890624,4968.235,2.555,7.679,1904074.365,2942.928,2231.408,0.3,0.733,-0.692,1.692,-58.862,0.126
8650.187,526.223,-14603.463,646.898,422,9555,0.042,0.958,9977,-4676096,216064,-4892160,3856.73,1.899,5.765,1529217.37,2285.826,1755.849,0.3,0.733,-0.692,1.692,-77.927,0.166
9405.86,452.025,-14528.95,630.857,414,9563,0.041,0.959,9977,-4684288,211968,-4896256,6563.33,2.182,9.752,2477109.52,3680.698,2540.804,0.3,0.733,-0.692,1.692,-46.694,0.099
9214.614,549.965,-14609.576,642.299,419,9559,0.042,0.958,9978,-4679680,214528,-4894208,5307.975,2.372,7.934,2069735.3,3093.775,2260.471,0.333,0.7,-0.909,1.909,-56.518,0.121
9432.879,560.37,-14061.364,693.169,352,7168,0.047,0.953,7520,-3489792,180224,-3670016,14676.555,13.181,28.17,4816657.17,9245.023,7226.894,0.3,0.733,-0.692,1.692,-15.531,0.033
8963.592,478.961,-14262.857,631.766,422,9555,0.042,0.958,9977,-4676096,216064,-4892160,7367.985,3.697,10.756,3011380.66,4396.176,3391.512,0.3,0.733,-0.692,1.692,-41.685,0.089
9160.538,579.811,-14300.07,638.123,425,9552,0.043,0.957,9977,-4673024,217600,-4890624,5374.92,1.769,7.87,2061524.05,3018.337,2129.279,0.3,0.733,-0.692,1.692,-57.891,0.124
10347.879,614.816,-14818.521,662.954,426,9551,0.043,0.957,9977,-4672000,218112,-4890112,5228.62,2.38,7.934,2013435.845,3055.29,2269.606,0.333,0.7,-0.909,1.909,-57.084,0.122
9802.319,806.549,-13610.464,726.552,298,5609,0.05,0.95,5907,-2719232,152576,-2871808,7416.015,15.603,17.615,2292534.16,5445.449,6527.224,0.3,0.733,-0.692,1.692,-23.225,0.05
9304.53,418.519,-14573.714,631.212,413,9564,0.041,0.959,9977,-4685312,211456,-4896768,6799.9,3.098,10.134,2671604.43,3981.527,3018.373,0.3,0.733,-0.692,1.692,-44.524,0.095
10242.012,534.36,-14516.795,643.048,422,9555,0.042,0.958,9977,-4676096,216064,-4892160,4105.16,2.485,6.1,1702062.935,2529.068,2046.87,0.3,0.733,-0.692,1.692,-72.452,0.155
10876.32,668.453,-10890.24,765.414,148,2127,0.065,0.935,2275,-1013248,75776,-1089024,1450.96,3.986,7.291,181084.96,909.975,945.088,0.3,0.733,-0.692,1.692,-64.727,0.145
10002.547,579.107,-14385.694,640.378,424,9553,0.042,0.958,9977,-4674048,217088,-4891136,4140.28,2.025,6.098,1668016.155,2456.578,1860.13,0.3,0.733,-0.692,1.692,-73.348,0.157
8565.908,772.582,-11143.111,749.972,104,1567,0.062,0.938,1671,-749056,53248,-802304,1059.055,10.371,7.406,102598.455,717.472,1525.52,0.3,0.733,-0.692,1.692,-71.17,0.159
8974.924,590.188,-11649.93,744.727,288,4528,0.06,0.94,4816,-2170880,147456,-2318336,3823.46,2.56,9.631,864063.565,2176.483,1563.327,0.333,0.7,-0.909,1.909,-46.542,0.103
9584.213,527.246,-12250.074,734.138,271,4522,0.057,0.943,4793,-2176512,138752,-2315264,4900.855,3.676,12.965,1067955.185,2825.278,2089.803,0.333,0.7,-0.909,1.909,-35.314,0.078
10777.58,811.57,-12249.872,797.957,293,4498,0.061,0.939,4791,-2152960,150016,-2302976,2259.565,1.787,6.009,493563.315,1312.668,996.348,0.333,0.7,-0.909,1.909,-74.432,0.166
9994.655,790.699,-11978.667,750.576,280,4492,0.059,0.941,4772,-2156544,143360,-2299904,3040.86,2.042,7.94,651719.69,1701.618,1292.658,0.333,0.7,-0.909,1.909,-58.151,0.129
9655.493,773.179,-11648.65,769.299,296,4482,0.062,0.938,4778,-2143232,151552,-2294784,3416.085,3.306,8.67,771527.325,1958.191,1705.851,0.333,0.7,-0.909,1.909,-52.146,0.116
10046.988,594.82,-12077.811,753.101,278,4482,0.058,0.942,4760,-2152448,142336,-2294784,2024.15,1.367,5.341,431566.89,1138.699,803.323,0.367,0.667,-1.222,2.222,-84.592,0.187
10850.959,714.594,-12288.0,794.011,290,4488,0.061,0.939,4778,-2149376,148480,-2297856,2039.55,1.603,5.453,440307.975,1177.294,896.928,0.333,0.7,-0.909,1.909,-83.457,0.186
8864.287,824.475,-12025.368,781.333,293,4533,0.061,0.939,4826,-2170880,150016,-2320896,3617.115,3.379,9.395,834445.935,2167.392,1740.948,0.333,0.7,-0.909,1.909,-48.314,0.107
10462.89,551.197,-11435.52,714.24,279,4467,0.059,0.941,4746,-2144256,142848,-2287104,3391.22,2.133,8.478,766654.86,1916.637,1388.103,0.367,0.667,-1.222,2.222,-54.04,0.12
9525.067,715.662,-11917.333,739.853,276,4469,0.058,0.942,4745,-2146816,141312,-2288128,3184.2,2.88,8.314,727738.84,1900.101,1482.677,0.333,0.7,-0.909,1.909,-55.193,0.122
10132.008,864.817,-12001.173,801.508,299,4477,0.063,0.937,4776,-2139136,153088,-2292224,2426.56,2.943,6.352,526021.48,1377.02,1374.881,0.333,0.7,-0.909,1.909,-69.84,0.156
9858.482,551.661,-11549.588,721.455,279,4489,0.059,0.941,4768,-2155520,142848,-2298368,2245.225,1.5,5.655,505201.65,1272.548,922.071,0.333,0.7,-0.909,1.909,-80.371,0.178
9452.029,808.585,-12409.773,802.595,290,4484,0.061,0.939,4774,-2147328,148480,-2295808,2051.815,1.841,5.545,447618.68,1209.78,953.12,0.333,0.7,-0.909,1.909,-81.078,0.18
10164.723,614.193,-12093.979,757.221,281,4488,0.059,0.941,4769,-2153984,143872,-2297856,2613.02,1.711,6.876,560297.37,1474.467,1062.364,0.333,0.7,-0.909,1.909,-65.951,0.146
3548.115,1636.24,-3465.846,1378.462,35,88,0.285,0.715,123,-27136,17920,-45056,277.61,9.87,10.677,5287.25,203.356,240.516,0.333,0.7,-0.909,1.909,-14.805,0.067
9114.826,536.204,-11929.865,740.145,279,4497,0.058,0.942,4776,-2159616,142848,-2302464,3828.54,2.18,9.918,814990.845,2111.375,1425.423,0.333,0.7,-0.909,1.909,-45.389,0.1
9940.36,542.48,-11839.34,721.575,272,4486,0.057,0.943,4758,-2157568,139264,-2296832,2630.805,1.608,6.798,571258.36,1476.12,1046.306,0.333,0.7,-0.909,1.909,-66.576,0.147
10359.129,571.445,-11858.332,734.384,284,4609,0.058,0.942,4893,-2214400,145408,-2359808,7107.68,3.251,17.903,1506861.29,3795.62,2396.311,0.333,0.7,-0.909,1.909,-24.806,0.055
9459.238,739.452,-11626.02,742.141,287,4496,0.06,0.94,4783,-2155008,146944,-2301952,2582.87,1.82,6.522,586430.905,1480.886,1084.801,0.333,0.7,-0.909,1.909,-69.076,0.153
10133.187,624.141,-11502.08,761.568,296,4493,0.062,0.938,4789,-2148864,151552,-2300416,4127.71,4.032,10.345,1003857.95,2515.935,2022.644,0.333,0.7,-0.909,1.909,-43.307,0.097
9690.589,529.402,-11429.572,725.97,285,4487,0.06,0.94,4772,-2151424,145920,-2297344,2234.215,1.413,5.558,507108.565,1261.464,917.011,0.333,0.7,-0.909,1.909,-81.761,0.181
10112.454,715.896,-11657.051,756.305,291,4508,0.061,0.939,4799,-2159104,148992,-2308096,2711.6,2.157,6.865,624207.24,1580.271,1225.158,0.3,0.733,-0.692,1.692,-66.229,0.147
10749.398,534.977,-12233.532,739.251,270,4492,0.057,0.943,4762,-2161664,138240,-2299904,3089.985,1.999,8.24,650513.555,1734.703,1217.844,0.333,0.7,-0.909,1.909,-54.685,0.12
10299.613,928.325,-10196.61,844.581,193,2350,0.076,0.924,2543,-1104384,98816,-1203200,1442.795,1.957,6.14,196447.02,835.945,674.493,0.367,0.667,-1.222,2.222,-74.025,0.17
8946.62,505.255,-11604.493,719.842,284,4601,0.058,0.942,4885,-2210304,145408,-2355712,15124.99,15.874,37.346,3785682.175,9347.363,7176.224,0.367,0.667,-1.222,2.222,-11.649,0.026
10085.988,672.152,-12110.147,759.916,282,4494,0.059,0.941,4776,-2156544,144384,-2300928,2657.17,1.637,6.993,558791.28,1470.503,1012.616,0.333,0.7,-0.909,1.909,-64.083,0.142
9279.098,700.185,-11843.918,758.81,289,4534,0.06,0.94,4823,-2173440,147968,-2321408,3096.725,2.257,7.92,698634.17,1786.788,1300.755,0.367,0.667,-1.222,2.222,-56.552,0.125
9227.879,464.781,-12296.393,663.912,236,4395,0.051,0.949,4631,-2129408,120832,-2250240,2175.96,2.165,5.962,477446.86,1308.074,1014.051,0.333,0.7,-0.909,1.909,-74.267,0.162
10300.265,518.409,-11512.889,663.437,92,1619,0.054,0.946,1711,-781824,47104,-828928,640.925,1.723,4.482,53516.7,374.243,301.321,0.333,0.7,-0.909,1.909,-98.574,0.216
9616.898,586.715,-11600.162,740.711,285,4486,0.06,0.94,4771,-2150912,145920,-2296832,2064.74,1.433,5.227,466372.54,1180.69,865.001,0.333,0.7,-0.909,1.909,-86.113,0.191
10355.138,674.267,-11786.503,775.918,294,4489,0.061,0.939,4783,-2147840,150528,-2298368,2318.57,1.782,5.96,520929.34,1339.15,1020.257,0.367,0.667,-1.222,2.222,-76.252,0.17
9729.046,1158.914,-11913.948,824.0,309,4491,0.064,0.936,4800,-2141184,158208,-2299392,1986.5,1.392,5.16,434667.355,1129.006,822.234,0.333,0.7,-0.909,1.909,-87.423,0.196
9630.264,606.379,-11726.619,757.551,290,4512,0.06,0.94,4802,-2161664,148480,-2310144,7194.015,7.803,18.305,1752738.77,4459.895,3740.506,0.3,0.733,-0.692,1.692,-24.734,0.055
9487.692,936.384,-12641.591,833.422,293,4469,0.062,0.938,4762,-2138112,150016,-2288128,2147.865,1.592,5.95,440415.855,1219.989,894.736,0.333,0.7,-0.909,1.909,-75.167,0.167
9982.032,787.091,-11921.907,786.667,295,4494,0.062,0.938,4789,-2149888,151040,-2300928,5962.655,5.36,15.487,1369027.305,3555.915,2703.672,0.333,0.7,-0.909,1.909,-28.767,0.064
10163.793,755.284,-11847.627,784.0,294,4466,0.062,0.938,4760,-2136064,150528,-2286592,3158.66,2.451,8.204,706477.57,1835.007,1350.692,0.333,0.7,-0.909,1.909,-54.449,0.121
10136.935,797.9,-11693.176,779.463,102,1553,0.062,0.938,1655,-742912,52224,-795136,920.04,10.485,6.815,84129.735,623.183,1448.129,0.367,0.667,-1.222,2.222,-81.252,0.181
9516.518,907.991,-11723.294,756.537,99,1557,0.06,0.94,1656,-746496,50688,-797184,564.47,10.145,4.181,56711.4,420.084,1370.133,0.333,0.7,-0.909,1.909,-160.894,0.357
10140.481,762.771,-11921.194,760.242,98,1560,0.059,0.941,1658,-748544,50176,-798720,542.51,10.259,4.079,54408.41,409.086,1362.736,0.333,0.7,-0.909,1.909,-170.782,0.378
10631.22,604.851,-11900.684,760.0,285,4486,0.06,0.94,4771,-2150912,145920,-2296832,2072.68,1.42,5.384,453072.865,1176.813,856.631,0.333,0.7,-0.909,1.909,-83.673,0.186
9442.885,805.257,-9958.82,868.721,207,2373,0.08,0.92,2580,-1108992,105984,-1214976,1818.775,2.226,7.454,256508.795,1051.266,806.727,0.333,0.7,-0.909,1.909,-60.172,0.14
9895.167,744.418,-9797.079,889.905,219,2411,0.083,0.917,2630,-1122304,112128,-1234432,2351.28,2.613,9.33,338114.075,1341.723,996.311,0.333,0.7,-0.909,1.909,-47.246,0.111
9356.659,1154.732,-10134.215,990.149,234,2395,0.089,0.911,2629,-1106432,119808,-1226240,1344.02,3.651,5.554,190981.885,789.181,986.025,0.367,0.667,-1.222,2.222,-74.441,0.177
9968.867,771.092,-10017.574,880.132,208,2387,0.08,0.92,2595,-1115648,106496,-1222144,1624.8,1.711,6.686,223041.65,917.867,662.301,0.367,0.667,-1.222,2.222,-65.939,0.153
9204.526,973.087,-9251.176,886.154,225,2367,0.087,0.913,2592,-1096704,115200,-1211904,1051.615,1.332,4.029,160770.345,615.978,481.658,0.333,0.7,-0.909,1.909,-111.03,0.262
9422.032,846.429,-9452.308,893.023,225,2400,0.086,0.914,2625,-1113600,115200,-1228800,1556.65,2.127,6.01,238369.055,920.344,768.185,0.367,0.667,-1.222,2.222,-74.776,0.176
8794.762,740.136,-9554.646,861.46,212,2370,0.082,0.918,2582,-1104896,108544,-1213440,3045.175,4.099,12.036,456818.315,1805.606,1414.507,0.333,0.7,-0.909,1.909,-37.237,0.087
8821.461,943.194,-9860.129,936.585,225,2388,0.086,0.914,2613,-1107456,115200,-1222656,1097.265,1.366,4.442,157315.81,636.906,493.727,0.333,0.7,-0.909,1.909,-99.77,0.235
8879.847,1189.216,-8895.54,942.377,254,2415,0.095,0.905,2669,-1106432,130048,-1236480,2247.965,3.028,8.115,372906.68,1346.234,1123.537,0.367,0.667,-1.222,2.222,-54.655,0.132
10035.382,832.222,-10067.934,867.438,205,2399,0.079,0.921,2604,-1123328,104960,-1228288,1611.985,1.976,6.634,225991.05,930.004,690.866,0.333,0.7,-0.909,1.909,-66.503,0.154
10764.458,1039.184,-10874.336,965.097,213,2400,0.082,0.918,2613,-1119744,109056,-1228800,1375.37,2.191,6.086,183407.135,811.536,676.692,0.333,0.7,-0.909,1.909,-73.083,0.171
8575.544,943.016,-9652.0,936.0,234,2413,0.088,0.912,2647,-1115648,119808,-1235456,1294.775,1.97,5.058,199162.14,777.977,667.359,0.333,0.7,-0.909,1.909,-88.78,0.211
8859.38,703.598,-9470.046,871.573,223,2423,0.084,0.916,2646,-1126400,114176,-1240576,1349.39,1.613,5.15,206386.4,787.734,605.288,0.333,0.7,-0.909,1.909,-85.939,0.202
8762.576,955.532,-9880.774,965.724,232,2393,0.088,0.912,2625,-1106432,118784,-1225216,1288.77,1.689,5.218,186906.33,756.706,591.56,0.333,0.7,-0.909,1.909,-84.113,0.2
9401.974,840.661,-9655.433,907.087,225,2395,0.086,0.914,2620,-1111040,115200,-1226240,1389.99,2.015,5.472,211042.475,830.876,680.131,0.333,0.7,-0.909,1.909,-82.216,0.194
9611.814,802.074,-9719.873,914.286,225,2392,0.086,0.914,2617,-1109504,115200,-1224704,1132.31,1.56,4.493,168845.555,670.022,543.48,0.367,0.667,-1.222,2.222,-100.438,0.237
9081.444,882.618,-9568.97,927.03,239,2467,0.088,0.912,2706,-1140736,122368,-1263104,1409.695,1.699,5.34,217767.23,824.876,634.715,0.333,0.7,-0.909,1.909,-80.565,0.191
10141.816,898.833,-10044.358,911.61,219,2413,0.083,0.917,2632,-1123328,112128,-1235456,1644.04,1.686,6.683,228442.71,928.629,663.349,0.333,0.7,-0.909,1.909,-65.359,0.153
8882.473,818.344,-9509.705,900.961,227,2396,0.087,0.913,2623,-1110528,116224,-1226752,1239.17,1.504,4.803,186333.905,722.224,564.596,0.367,0.667,-1.222,2.222,-92.389,0.218
9274.07,845.833,-9464.123,896.992,226,2403,0.086,0.914,2629,-1114624,115712,-1230336,2736.295,4.031,10.565,428421.995,1654.139,1340.423,0.367,0.667,-1.222,2.222,-43.112,0.102
9659.148,791.363,-12151.83,772.107,282,4462,0.059,0.941,4744,-2140160,144384,-2284544,1930.33,1.317,5.148,409858.535,1092.956,787.537,0.333,0.7,-0.909,1.909,-87.755,0.195
10821.472,624.676,-11646.051,769.299,296,4481,0.062,0.938,4777,-2142720,151552,-2294272,2880.815,1.527,7.312,626352.185,1589.726,1106.519,0.367,0.667,-1.222,2.222,-61.362,0.137
9441.858,612.887,-11876.808,733.333,275,4477,0.058,0.942,4752,-2151424,140800,-2292224,6096.07,8.529,15.834,1534490.175,3985.689,3535.672,0.3,0.733,-0.692,1.692,-28.628,0.063
10357.274,939.322,-12103.788,807.28,298,4468,0.063,0.937,4766,-2135040,152576,-2287616,3037.375,2.988,8.035,633026.135,1674.672,1489.8,0.333,0.7,-0.909,1.909,-55.044,0.123
9514.394,503.889,-11199.063,709.307,284,4484,0.06,0.94,4768,-2150400,145408,-2295808,2838.19,2.124,6.922,675444.68,1647.426,1281.831,0.333,0.7,-0.909,1.909,-66.643,0.148
10151.979,568.551,-11575.317,746.131,290,4499,0.061,0.939,4789,-2155008,148480,-2303488,2644.92,2.068,6.646,613671.49,1541.888,1131.839,0.333,0.7,-0.909,1.909,-67.74,0.151
11129.243,523.888,-11447.403,739.84,289,4494,0.06,0.94,4783,-2152960,147968,-2300928,1995.83,1.347,4.977,456844.62,1139.263,840.509,0.367,0.667,-1.222,2.222,-91.272,0.203
9679.159,581.775,-11765.497,762.722,289,4481,0.061,0.939,4770,-2146304,147968,-2294272,3290.985,2.53,8.46,741810.14,1906.967,1450.663,0.367,0.667,-1.222,2.222,-53.241,0.118
10209.76,648.135,-12080.505,791.026,292,4483,0.061,0.939,4775,-2145792,149504,-2295296,5613.93,2.977,14.812,1143177.24,3016.299,1980.872,0.367,0.667,-1.222,2.222,-30.003,0.067
10853.626,718.274,-11900.684,754.667,283,4486,0.059,0.941,4769,-2151936,144896,-2296832,2122.575,1.314,5.513,457263.165,1187.697,834.222,0.333,0.7,-0.909,1.909,-81.926,0.182
10271.79,531.001,-11429.572,706.56,276,4487,0.058,0.942,4763,-2156032,141312,-2297344,2118.41,1.364,5.283,481209.66,1200.024,871.016,0.333,0.7,-0.909,1.909,-86.272,0.191
9083.61,640.032,-11815.385,761.436,290,4500,0.061,0.939,4790,-2155520,148480,-2304000,3000.29,1.945,7.693,661554.34,1696.293,1207.735,0.333,0.7,-0.909,1.909,-58.613,0.13
10196.914,613.422,-11471.36,756.422,294,4481,0.062,0.938,4775,-2143744,150528,-2294272,2000.155,1.532,5.013,464531.915,1164.24,881.906,0.333,0.7,-0.909,1.909,-89.996,0.2
9811.481,638.571,-11878.928,774.632,292,4501,0.061,0.939,4793,-2155008,149504,-2304512,1802.96,1.508,4.659,409890.545,1059.149,803.747,0.367,0.667,-1.222,2.222,-96.748,0.215
9724.631,522.684,-11666.286,736.653,282,4466,0.059,0.941,4748,-2142208,144384,-2286592,11153.195,14.442,28.452,2817175.18,7186.671,6330.718,0.333,0.7,-0.909,1.909,-15.264,0.034
9717.907,696.778,-12226.667,772.021,288,4585,0.059,0.941,4873,-2200064,147456,-2347520,3081.44,2.299,8.046,680743.275,1777.398,1293.658,0.333,0.7,-0.909,1.909,-55.699,0.123
10918.903,637.947,-11987.77,741.053,275,4472,0.058,0.942,4747,-2148864,140800,-2289664,1614.28,1.317,4.237,357777.43,939.048,712.598,0.333,0.7,-0.909,1.909,-107.405,0.237
8729.827,579.871,-11680.323,740.711,285,4517,0.059,0.941,4802,-2166784,145920,-2312704,5561.345,5.623,14.079,1345647.19,3406.702,2794.205,0.367,0.667,-1.222,2.222,-31.954,0.071
9341.848,873.139,-12316.132,803.359,284,4378,0.061,0.939,4662,-2096128,145408,-2241536,9299.69,9.486,25.619,2039595.63,5618.721,4471.406,0.333,0.7,-0.909,1.909,-17.436,0.039
11110.364,751.391,-12162.723,769.369,281,4466,0.059,0.941,4747,-2142720,143872,-2286592,2202.875,1.397,5.874,461834.75,1231.559,869.352,0.333,0.7,-0.909,1.909,-77.186,0.171
6466.008,583.108,-5469.091,755.81,31,235,0.117,0.883,266,-104448,15872,-120320,131.395,1.573,3.056,3588.81,83.461,70.098,0.333,0.7,-0.909,1.909,-95.464,0.243
5208.829,448.544,-5120.0,734.609,33,240,0.121,0.879,273,-105984,16896,-122880,294.25,4.422,6.261,9540.49,202.989,206.944,0.333,0.7,-0.909,1.909,-42.14,0.109
5484.854,549.256,-5320.348,721.455,31,239,0.115,0.885,270,-106496,15872,-122368,182.21,1.71,4.049,4973.13,110.514,85.735,0.333,0.7,-0.909,1.909,-77.174,0.196
5775.741,451.275,-5476.174,698.182,30,246,0.109,0.891,276,-110592,15360,-125952,181.325,1.684,4.029,4930.16,109.559,83.759,0.333,0.7,-0.909,1.909,-78.915,0.197
5650.93,451.275,-5387.13,698.182,30,242,0.11,0.89,272,-108544,15360,-123904,142.365,1.542,3.164,4011.09,89.135,71.923,0.333,0.7,-0.909,1.909,-96.276,0.241
9485.28,911.999,-13390.452,695.154,167,3243,0.049,0.951,3410,-1574912,85504,-1660416,2315.615,3.2,9.375,337294.63,1365.565,1064.82,0.333,0.7,-0.909,1.909,-47.788,0.103
8191.883,871.367,-13477.161,695.154,167,3264,0.049,0.951,3431,-1585664,85504,-1671168,1279.485,1.896,5.18,189238.305,766.147,618.093,0.333,0.7,-0.909,1.909,-87.254,0.189
6576.759,781.713,-5632.0,828.952,34,242,0.123,0.877,276,-106496,17408,-123904,142.41,1.691,3.312,3881.44,90.266,75.177,0.333,0.7,-0.909,1.909,-86.546,0.224
6009.773,583.108,-5818.182,755.81,31,250,0.11,0.89,281,-112128,15872,-128000,124.985,1.759,2.907,3554.21,82.656,73.049,0.333,0.7,-0.909,1.909,-95.629,0.24
9498.225,882.024,-13379.702,704.0,165,3162,0.05,0.95,3327,-1534464,84480,-1618944,1969.28,1.696,8.171,258874.045,1074.166,714.757,0.333,0.7,-0.909,1.909,-54.766,0.119
5630.46,650.388,-5431.652,768.0,33,244,0.119,0.881,277,-108032,16896,-124928,110.975,1.485,2.466,3305.23,73.45,66.119,0.333,0.7,-0.909,1.909,-112.379,0.288
6472.305,677.312,-5753.905,768.0,30,236,0.113,0.887,266,-105472,15360,-120832,201.025,2.594,4.903,5207.445,127.011,102.206,0.333,0.7,-0.909,1.909,-60.575,0.153
7918.679,631.29,-13146.839,678.504,163,3184,0.049,0.951,3347,-1546752,83456,-1630208,949.395,1.349,3.844,139021.805,562.841,448.972,0.367,0.667,-1.222,2.222,-117.481,0.254
5215.771,446.329,-5184.0,712.348,32,243,0.116,0.884,275,-108032,16384,-124416,258.605,3.529,5.502,8170.17,173.833,169.849,0.333,0.7,-0.909,1.909,-49.861,0.127
5508.654,648.721,-5253.565,721.455,31,236,0.116,0.884,267,-104960,15872,-120832,336.105,2.402,7.469,8515.4,189.231,128.79,0.367,0.667,-1.222,2.222,-45.61,0.116
5687.089,498.379,-5827.048,742.4,29,239,0.108,0.892,268,-107520,14848,-122368,236.765,2.471,5.775,5869.86,143.167,109.207,0.367,0.667,-1.222,2.222,-55.196,0.138
5962.18,558.106,-5538.909,707.048,29,238,0.109,0.891,267,-107008,14848,-121856,123.59,1.301,2.874,3271.545,76.082,60.372,0.367,0.667,-1.222,2.222,-106.696,0.266
6475.06,560.232,-5973.333,731.429,30,245,0.109,0.891,275,-110080,15360,-125440,194.95,2.676,4.642,5330.705,126.922,113.326,0.333,0.7,-0.909,1.909,-59.135,0.148
6005.085,514.894,-5492.364,755.81,31,236,0.116,0.884,267,-104960,15872,-120832,213.48,2.638,4.965,5868.14,136.468,113.803,0.367,0.667,-1.222,2.222,-58.133,0.148
8750.833,669.743,-13127.68,684.032,167,3205,0.05,0.95,3372,-1555456,85504,-1640960,3751.2,7.226,15.005,596156.43,2384.626,2088.061,0.333,0.7,-0.909,1.909,-29.965,0.065
9220.235,1442.186,-12147.38,998.761,277,3369,0.076,0.924,3646,-1583104,141824,-1724928,1721.16,1.68,6.06,278696.175,981.325,712.28,0.333,0.7,-0.909,1.909,-70.722,0.163
10154.98,1098.222,-11515.045,865.445,262,3486,0.07,0.93,3748,-1650688,134144,-1784832,1820.435,1.909,5.872,330864.55,1067.305,813.404,0.367,0.667,-1.222,2.222,-75.499,0.171
9598.068,2909.298,-12075.659,1382.599,694,6085,0.102,0.898,6779,-2760192,355328,-3115520,3976.515,3.461,7.721,1281935.625,2489.195,2100.347,0.333,0.7,-0.909,1.909,-50.593,0.124
9137.424,3253.059,-11834.921,1264.701,620,5825,0.096,0.904,6445,-2664960,317440,-2982400,4265.845,3.745,8.481,1336620.815,2657.298,2298.65,0.367,0.667,-1.222,2.222,-46.596,0.113
